Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T059_001,SE_T061_001,SE_T062_001,SE_T063_001,SE_T064_001,SE_T065_001,SE_T065_002,SE_T065_003,SE_T065_004,SE_T065_005,SE_T065_006,SE_T065_007,SE_T066_001,SE_T066_002,SE_T066_003,SE_T066_004,SE_T066_005,SE_T066_006,SE_T066_007,SE_T066_008,SE_T066_009,SE_T066_010,SE_T066_011,SE_T066_012,SE_T066_013,SE_T066_014,SE_T066_015,SE_T066_016,SE_T066_017,SE_T066_018,SE_T067_001,SE_T067_002,SE_T067_003,SE_T074_001,SE_T074_002,SE_T074_003,SE_T075_001,SE_T075_002,SE_T075_003,SE_T076_001,SE_T076_002,SE_T076_003,SE_T077_001,SE_T077_002,SE_T077_003,SE_T078_001,SE_T078_002,SE_T078_003,SE_T079_001,SE_T079_002,SE_T079_003,SE_T080_001,SE_T080_002,SE_T080_003,SE_T081_001,SE_T081_002,SE_T081_003,SE_T082_001,SE_T082_002,SE_T082_003,SE_T083_001,SE_T084_001,SE_T085_001,SE_T086_001,SE_T087_001,SE_T088_001,SE_T089_001,SE_T090_001,SE_T091_001,SE_T092_001
"32003005803","14000US32003005803","Census Tract 58.03, Clark County, Nevada","Census Tract 58.03, Clark County, Nevada","nv","140","00","ACSSF","0001849",,,,,"32","003",,,,"005803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4480,4480,7918.836,0.565739686824804,1876,81,58,24,0,0,77,162,73,51,258,231,301,141,159,143,117,66870,66870,75488,55417,,65561,,66500,77414,66875,76167,86640.6716417911,73542,96136.4192139738,55987,69759.9179206566,36992,41213,55774,30734,34600,55787,13730,51127,29483,37264,42639,56818,86667,50604,28333,43929,42500,52010,109688,52005,31250,31707,45556,60800,66518,66870,76341,56250,1876,1516,360,1876,1383,493,1876,242,1634,1876,393,1483,1876,344,1532,1876,113,1763,1876,51,1825,1876,344,1532,1876,287,1589,37048,41259,29544,,27554,,25848,22518,13985,45679
"32003005804","14000US32003005804","Census Tract 58.04, Clark County, Nevada","Census Tract 58.04, Clark County, Nevada","nv","140","00","ACSSF","0001850",,,,,"32","003",,,,"005804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4843,4843,7811.113,0.620014069563257,2061,59,104,84,65,61,95,59,167,100,249,258,283,199,74,88,116,59155,59155,69345,53418,,48824,,63594,27500,57169,70667,75488.7918486172,75781,94479.2938931298,49301,55302.8627838105,29293,31898,60227,20176,24469,46518,15660,42321,22153,27537,31552,56766,77567,52382,31652,32250,40804,64094,79754,28981,20868,22756,30347,49167,41429,59155,105341,50323,2061,1735,326,2061,1652,409,2061,278,1783,2061,511,1550,2061,477,1584,2061,130,1931,2061,43,2018,2061,244,1817,2061,341,1720,32703,38999,17583,,22443,,20483,16251,36831,38965
"32003005805","14000US32003005805","Census Tract 58.05, Clark County, Nevada","Census Tract 58.05, Clark County, Nevada","nv","140","00","ACSSF","0001851",,,,,"32","003",,,,"005805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3139,3139,3647.34,0.860627153484881,1304,144,28,28,20,58,51,47,45,53,93,86,141,162,95,96,157,74750,74750,83125,9283,,63750,,,90313,77273,83583,116816.411042945,100847,146158.401880141,45699,58793.8189845475,37031,51438,91875,26435,26094,44093,12795,44375,13542,43380,36050,74318,87639,70859,,51319,44957,101413,119500,31250,,24219,30756,41196,43229,74750,101815,38375,1304,1075,229,1304,1008,296,1304,179,1125,1304,451,853,1304,408,896,1304,32,1272,1304,32,1272,1304,252,1052,1304,138,1166,49053,54161,22148,,94004,,,10318,20072,58208
"32003005806","14000US32003005806","Census Tract 58.06, Clark County, Nevada","Census Tract 58.06, Clark County, Nevada","nv","140","00","ACSSF","0001852",,,,,"32","003",,,,"005806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4441,4441,8779.714,0.505825123514086,1815,87,45,68,92,59,150,66,94,65,130,165,185,219,123,150,117,64493,64493,73947,51771,,31406,,65451,40227,41267,81222,92565.4545454545,81048,110909.685430464,40129,51737.2322899506,36269,48023,54609,21528,26818,40081,10899,42199,34135,35278,40133,63162,50476,51002,50034,37308,52138,62796,56250,34375,,30000,31512,64231,45769,64493,103723,40887,1815,1563,252,1815,1477,338,1815,230,1585,1815,443,1372,1815,458,1357,1815,44,1771,1815,12,1803,1815,366,1449,1815,323,1492,38356,45202,37778,,36024,,18071,2611,16580,49365
"32003005807","14000US32003005807","Census Tract 58.07, Clark County, Nevada","Census Tract 58.07, Clark County, Nevada","nv","140","00","ACSSF","0001853",,,,,"32","003",,,,"005807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3957,3957,7861.995,0.503307351230971,1560,38,30,29,62,155,205,78,73,73,138,174,141,108,68,129,59,55599,55599,46644,59358,,64167,,65764,,35481,47312,72404.358974359,62154,81213.7254901961,35057,42916.3599182004,31188,42647,65030,28349,27027,31935,16076,31993,35764,21522,31407,50024,70192,47371,36667,16953,42083,46509,83490,29792,21417,21902,30535,50566,53295,55599,68607,39181,1560,1375,185,1560,1366,194,1560,83,1477,1560,374,1186,1560,471,1089,1560,79,1481,1560,19,1541,1560,229,1331,1560,312,1248,29501,29435,38983,,49501,,15570,12057,17512,31144
"32003005808","14000US32003005808","Census Tract 58.08, Clark County, Nevada","Census Tract 58.08, Clark County, Nevada","nv","140","00","ACSSF","0001854",,,,,"32","003",,,,"005808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3644,3644,7946.1,0.45858976952789,1606,51,37,132,110,120,80,54,177,131,87,178,210,167,21,45,6,47386,47386,48247,40436,21875,82596,,40906,,42375,47845,59013.8854296389,49497,70893.8144329897,39306,43683.6289222374,24032,27481,41698,19331,21613,37072,15205,26486,27386,25875,26458,19617,53750,30750,41031,31597,27292,19337,19432,25610,22000,19896,22391,26964,54097,47386,66198,40551,1606,1383,223,1606,1374,232,1606,179,1427,1606,405,1201,1606,389,1217,1606,82,1524,1606,115,1491,1606,252,1354,1606,213,1393,26539,28162,17129,,37415,,10528,13358,17568,28746
"32003005809","14000US32003005809","Census Tract 58.09, Clark County, Nevada","Census Tract 58.09, Clark County, Nevada","nv","140","00","ACSSF","0001855",,,,,"32","003",,,,"005809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4113,4113,7794.354,0.527689703581638,1810,117,91,182,26,157,158,107,25,135,230,78,221,105,19,91,68,47867,47867,49782,29750,37250,51094,,32500,17063,31923,54167,74758.0662983425,52411,68971.4548802947,36591,83070.3038674033,26853,31397,50350,20230,25293,29556,11422,33827,24787,30000,32350,36282,55385,39526,31042,32955,35227,50538,72891,27397,23384,27222,28073,24167,53850,47867,80938,32457,1810,1502,308,1810,1442,368,1810,145,1665,1810,276,1534,1810,357,1453,1810,0,1810,1810,29,1781,1810,196,1614,1810,220,1590,34482,38619,37101,26658,16224,,10166,7457,14243,50128
"32003005811","14000US32003005811","Census Tract 58.11, Clark County, Nevada","Census Tract 58.11, Clark County, Nevada","nv","140","00","ACSSF","0001856",,,,,"32","003",,,,"005811",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7295,7295,7135.867,1.02230048942312,3006,15,51,84,77,159,108,168,123,188,280,476,566,318,185,63,145,67241,67241,66796,58971,42500,102552,,,,61316,67112,83754.8902195609,72543,91228.8564476886,45507,64193.3753943218,35714,43056,49321,30905,30500,37145,15556,38995,30391,34263,36387,48652,54726,46731,35250,45397,41250,58398,53833,34981,21603,32572,35638,44844,63438,67241,79681,53026,3006,2681,325,3006,2525,481,3006,296,2710,3006,690,2316,3006,591,2415,3006,99,2907,3006,0,3006,3006,535,2471,3006,330,2676,35227,33659,28270,28945,47334,,,30303,23294,35233
"32003005813","14000US32003005813","Census Tract 58.13, Clark County, Nevada","Census Tract 58.13, Clark County, Nevada","nv","140","00","ACSSF","0001857",,,,,"32","003",,,,"005813",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4340,4340,8650.814,0.501686880402535,1788,94,27,46,180,59,164,61,262,1,182,212,250,80,22,112,36,48750,48750,52420,40873,,51188,,98155,30385,41064,53894,67865.2125279642,55917,69497.5298126065,40480,61842.5081433225,27140,31659,38765,11542,25473,28464,17540,31068,32143,25997,30438,42885,97917,36478,36073,26753,32222,43021,99077,26189,16528,23924,26802,42768,14491,48750,59934,41896,1788,1468,320,1788,1433,355,1788,85,1703,1788,315,1473,1788,422,1366,1788,33,1755,1788,0,1788,1788,246,1542,1788,254,1534,28740,31735,23996,,20280,,27455,14671,14795,37651
"32003005818","14000US32003005818","Census Tract 58.18, Clark County, Nevada","Census Tract 58.18, Clark County, Nevada","nv","140","00","ACSSF","0001858",,,,,"32","003",,,,"005818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6353,6353,31.20865,203.565335437848,348,51,12,15,0,34,12,12,67,0,24,0,11,78,32,0,0,41418,41418,40690,,,,,,,,40373,56803.1609195402,82614,69629.0456431535,30729,23374.7663551402,10192,9422,12863,7577,14228,44583,10515,10640,9297,8345,11674,100682,92574,10504,9917,8041,11563,100682,,18030,,17841,42798,,,41418,39583,58229,348,240,108,348,240,108,348,43,305,348,55,293,348,122,226,348,15,333,348,0,348,348,58,290,348,84,264,6520,7736,3066,1495,1200,35008,918,9103,3681,8832
"32003005822","14000US32003005822","Census Tract 58.22, Clark County, Nevada","Census Tract 58.22, Clark County, Nevada","nv","140","00","ACSSF","0001859",,,,,"32","003",,,,"005822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4942,4942,6393.786,0.772937944114027,1571,74,19,52,17,29,34,30,48,19,51,254,179,220,232,222,91,98347,98347,99032,,,100089,,,89038,160625,98952,103874.220241884,100227,98551.5025041736,80547,112254.155495979,50258,61750,86755,24239,44160,51921,14922,53674,17330,40278,51270,51360,120341,71384,17074,42431,53750,72411,122386,50182,,36922,51042,46065,90833,98347,119688,71250,1571,1446,125,1571,1372,199,1571,217,1354,1571,458,1113,1571,98,1473,1571,14,1557,1571,0,1571,1571,157,1414,1571,330,1241,33549,38441,,,25076,,3967,20606,32404,38523
"32003005823","14000US32003005823","Census Tract 58.23, Clark County, Nevada","Census Tract 58.23, Clark County, Nevada","nv","140","00","ACSSF","0001860",,,,,"32","003",,,,"005823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428,3428,26.2465,130.607876175488,1180,34,0,30,17,37,20,6,0,21,52,88,314,219,70,99,173,93938,93938,93167,79618,,92768,,87167,150898,105294,92202,121899.406779661,91756,125861.174968072,74766,94673.2997481108,53555,66875,80160,28042,41156,47156,17375,55909,54083,45714,42969,76324,69857,69107,54806,42045,50568,77463,85445,42946,2499,45844,36984,67708,42238,93938,98542,90777,1180,1132,48,1180,1084,96,1180,259,921,1180,215,965,1180,78,1102,1180,0,1180,1180,0,1180,1180,91,1089,1180,109,1071,42671,46335,21532,11528,37157,,47349,67382,43374,46954
"32003005824","14000US32003005824","Census Tract 58.24, Clark County, Nevada","Census Tract 58.24, Clark County, Nevada","nv","140","00","ACSSF","0001861",,,,,"32","003",,,,"005824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3382,3382,5606.422,0.603236771753383,1245,81,82,21,6,16,84,0,23,28,53,33,137,104,141,181,255,108203,108203,118500,,,102554,,,113036,59625,135729,132960.080321285,112868,138331.860226105,77368,91133.8235294118,51433,53919,77099,24034,47461,67477,9621,62711,4420,36125,53790,70577,80553,63542,3482,37250,53963,101750,79219,59875,37019,28393,53452,47885,80952,108203,140000,32354,1245,1138,107,1245,1039,206,1245,202,1043,1245,403,842,1245,178,1067,1245,72,1173,1245,0,1245,1245,167,1078,1245,73,1172,49310,51809,30555,,38871,,,71435,36988,54299
"32003005825","14000US32003005825","Census Tract 58.25, Clark County, Nevada","Census Tract 58.25, Clark County, Nevada","nv","140","00","ACSSF","0001862",,,,,"32","003",,,,"005825",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5089,5089,9913.437,0.513343691167681,2235,137,48,77,144,206,13,30,123,108,333,331,262,149,119,76,79,55486,55486,59847,26438,,52688,,,26875,52449,59541,73418.836689038,56076,80776.8083519761,51127,57760.7382550336,31394,38929,46507,19629,28222,40319,15144,36398,30735,27391,37500,43105,44415,41549,40881,26352,41213,53000,80069,33381,21917,30871,35074,36384,43563,55486,60799,50000,2235,1914,321,2235,1881,354,2235,160,2075,2235,317,1918,2235,428,1807,2235,60,2175,2235,19,2216,2235,373,1862,2235,430,1805,32947,36731,21316,,24849,,31697,11522,29417,38789
"32003005826","14000US32003005826","Census Tract 58.26, Clark County, Nevada","Census Tract 58.26, Clark County, Nevada","nv","140","00","ACSSF","0001863",,,,,"32","003",,,,"005826",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3394,3394,6605.082,0.513846782301694,1370,127,56,16,105,81,29,129,78,0,70,255,199,102,43,31,49,57095,57095,65352,38375,,90417,,,,73224,39848,66377.2262773723,74035,79756.0538116592,38059,41154.6025104603,31462,38837,45792,29732,25000,40300,10767,37038,27569,32885,63681,39448,71328,40833,27875,41294,65264,38634,71094,27383,27348,10662,62639,41250,152768,57095,74401,26316,1370,1009,361,1370,991,379,1370,87,1283,1370,292,1078,1370,396,974,1370,74,1296,1370,0,1370,1370,180,1190,1370,29,1341,27328,30333,13043,,30154,,,7181,25090,31625
"32003005827","14000US32003005827","Census Tract 58.27, Clark County, Nevada","Census Tract 58.27, Clark County, Nevada","nv","140","00","ACSSF","0001864",,,,,"32","003",,,,"005827",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5473,5473,9.981316,548.324492623132,1880,79,0,15,73,91,45,58,139,69,118,141,414,246,220,92,80,85510,85510,79849,36827,,93190,,94583,44111,91587,79677,85709.7340425532,93994,94287.7750611247,49634,63521.4395099541,40548,46250,55805,21477,32788,48419,17098,46866,22038,34183,42192,60353,60104,51307,47045,55162,49231,55375,66220,45275,21549,26250,37132,68607,54116,85510,88378,43750,1880,1754,126,1880,1694,186,1880,347,1533,1880,408,1472,1880,244,1636,1880,60,1820,1880,0,1880,1880,96,1784,1880,242,1638,30059,33772,15444,,23565,,25393,17898,24538,34053
"32003005828","14000US32003005828","Census Tract 58.28, Clark County, Nevada","Census Tract 58.28, Clark County, Nevada","nv","140","00","ACSSF","0001865",,,,,"32","003",,,,"005828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3855,3855,3894.591,0.989834315834668,1431,29,36,0,12,0,29,61,57,12,34,237,389,267,58,176,34,86504,86504,85098,66667,,89934,,65000,120292,64500,86814,95397.9035639413,88101,94589.0595009597,67552,81557.5835475578,45538,54803,60910,31250,39210,43370,15046,46944,9476,41513,46038,60552,60000,52895,23542,58438,46862,69750,69583,41758,9073,35083,43846,44375,42292,86504,89018,81250,1431,1419,12,1431,1346,85,1431,229,1202,1431,408,1023,1431,84,1347,1431,0,1431,1431,22,1409,1431,82,1349,1431,173,1258,35849,37418,28751,,39095,,17623,29157,21916,39960
"32003005829","14000US32003005829","Census Tract 58.29, Clark County, Nevada","Census Tract 58.29, Clark County, Nevada","nv","140","00","ACSSF","0001866",,,,,"32","003",,,,"005829",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4731,4731,8146.988,0.580705393229621,1753,35,35,11,12,42,47,52,43,138,137,178,294,277,155,234,63,86793,86793,82175,66833,74545,116771,,62813,160990,56833,86250,95860.5248146035,89265,104449.158878505,66458,73661.0541727672,44881,50000,54621,35724,39162,47538,30094,46107,40343,30098,46467,47628,94625,48509,40948,40909,49595,44722,93500,44450,39737,25515,42684,47985,100750,86793,94122,78875,1753,1707,46,1753,1672,81,1753,139,1614,1753,289,1464,1753,118,1635,1753,0,1753,1753,26,1727,1753,198,1555,1753,195,1558,36889,43260,24612,,30943,,20922,15933,29133,45936
"32003005830","14000US32003005830","Census Tract 58.30, Clark County, Nevada","Census Tract 58.30, Clark County, Nevada","nv","140","00","ACSSF","0001867",,,,,"32","003",,,,"005830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728,2728,4882.775,0.558698727561672,980,10,0,12,19,9,42,14,30,68,88,146,196,155,79,62,50,78696,78696,81354,60547,,101250,,,89135,81979,81042,94678.5714285714,81771,100558.640226629,57778,69672.6277372263,41835,51557,61953,19792,33000,41708,19336,48716,16346,40545,46375,67222,67778,54554,15385,41620,52034,71488,51528,39907,,30250,32109,57361,,78696,91767,51884,980,869,111,980,856,124,980,122,858,980,166,814,980,141,839,980,0,980,980,8,972,980,91,889,980,43,937,34300,42074,20872,,27786,,53869,27711,29199,46288
"32003005831","14000US32003005831","Census Tract 58.31, Clark County, Nevada","Census Tract 58.31, Clark County, Nevada","nv","140","00","ACSSF","0001868",,,,,"32","003",,,,"005831",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2208,2208,896.1589,2.46384886725344,732,35,0,15,0,21,11,0,27,16,26,100,93,226,24,43,95,101222,101222,100472,66875,,105239,,,,63281,101333,104968.852459016,100871,108758.886509636,102188,97245.6603773585,41855,55455,60476,22500,29528,31793,14107,52303,29667,63112,48889,61375,75694,59243,,53889,58222,65833,121944,41341,29000,66174,41678,60536,18606,101222,102604,34432,732,672,60,732,660,72,732,80,652,732,110,622,732,78,654,732,18,714,732,0,732,732,64,668,732,36,696,35268,43326,56480,,23635,,,,20849,50183
"32003005832","14000US32003005832","Census Tract 58.32, Clark County, Nevada","Census Tract 58.32, Clark County, Nevada","nv","140","00","ACSSF","0001869",,,,,"32","003",,,,"005832",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139,1139,1144.261,0.99540229530021,413,9,0,0,9,0,0,8,50,21,0,33,150,81,0,52,0,84679,84679,90379,69643,,79219,,,,,90720,87577.2397094431,79635,83994.9367088608,84904,91343.1818181818,41653,44010,48542,20227,41038,42685,14102,43411,12727,43717,41894,51375,41875,46595,,44554,35972,67083,43875,41798,,43229,42311,24141,41629,84679,90552,46667,413,404,9,413,404,9,413,18,395,413,131,282,413,17,396,413,0,413,413,17,396,413,19,394,413,92,321,32983,44213,15115,,23233,,,,31207,45206
"32003005833","14000US32003005833","Census Tract 58.33, Clark County, Nevada","Census Tract 58.33, Clark County, Nevada","nv","140","00","ACSSF","0001870",,,,,"32","003",,,,"005833",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4788,4788,1636.166,2.92635409893791,1445,28,39,13,122,0,30,60,65,77,106,191,198,148,213,108,47,71683,71683,71010,69634,,88679,250001,23954,130868,43517,72163,98766.1591695502,80500,100493.055555556,61534,79694.0503432494,34762,42242,48590,23495,25754,33125,14434,37670,7239,35132,41625,45110,65781,43493,2499,42188,42925,47316,125781,30791,10875,26827,36250,14394,60000,71683,90898,46691,1445,1398,47,1445,1360,85,1445,216,1229,1445,139,1306,1445,208,1237,1445,0,1445,1445,90,1355,1445,158,1287,1445,210,1235,30820,30850,34076,,20520,257333,34377,8229,23372,32066
"32003005834","14000US32003005834","Census Tract 58.34, Clark County, Nevada","Census Tract 58.34, Clark County, Nevada","nv","140","00","ACSSF","0001871",,,,,"32","003",,,,"005834",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3287,3287,785.4375,4.18492865604011,1085,11,11,8,33,65,99,95,0,13,134,76,302,109,42,9,78,69632,69632,83508,56936,,82212,,80714,22125,60230,91923,79804.7926267281,79521,88576.2711864407,55765,58648.427672956,35861,40208,50811,19630,27722,36970,25432,38148,37007,29276,38208,91125,27404,48083,50191,34954,38423,93661,207788,29944,26824,12292,37988,12143,25192,69632,81875,54643,1085,991,94,1085,913,172,1085,211,874,1085,172,913,1085,201,884,1085,0,1085,1085,37,1048,1085,139,946,1085,112,973,27172,31151,23910,,20596,,18031,18999,13607,42254
"32003005835","14000US32003005835","Census Tract 58.35, Clark County, Nevada","Census Tract 58.35, Clark County, Nevada","nv","140","00","ACSSF","0001872",,,,,"32","003",,,,"005835",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3718,3718,7155.136,0.519626731861306,1132,0,0,0,28,26,53,10,13,15,71,135,215,262,61,130,113,100000,100000,110815,33889,,92619,,60750,,61792,107019,127996.819787986,99391,132374.59807074,101484,88736.1809045226,43312,50950,62813,33306,38732,45809,26000,48339,21250,51005,44136,47500,98846,57574,,51500,53456,58015,94940,44733,,50417,42904,46985,98942,100000,99872,102647,1132,1083,49,1132,1016,116,1132,212,920,1132,238,894,1132,210,922,1132,27,1105,1132,0,1132,1132,127,1005,1132,136,996,39383,50884,21060,,23471,,18299,7920,29701,52214
"32003005836","14000US32003005836","Census Tract 58.36, Clark County, Nevada","Census Tract 58.36, Clark County, Nevada","nv","140","00","ACSSF","0001873",,,,,"32","003",,,,"005836",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3577,3577,7958.555,0.449453433761083,1315,26,20,0,32,46,63,24,11,158,48,283,242,78,177,42,65,72482,72482,72188,46836,,53750,,71534,110313,112266,68750,86739.4676806084,72232,85571.9298245614,72830,88675.652173913,42233,48547,61083,33881,29750,61083,15951,42890,25030,41792,44014,48378,43684,44511,21875,46563,44682,49865,2499,40706,,16787,43139,43333,57750,72482,91691,60878,1315,1278,37,1315,1278,37,1315,137,1178,1315,376,939,1315,69,1246,1315,64,1251,1315,0,1315,1315,112,1203,1315,171,1144,32247,33497,24839,,21144,,22593,56255,30253,33490
"32003005837","14000US32003005837","Census Tract 58.37, Clark County, Nevada","Census Tract 58.37, Clark County, Nevada","nv","140","00","ACSSF","0001874",,,,,"32","003",,,,"005837",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3487,3487,4841.083,0.72029329865621,1148,21,0,32,0,0,17,16,65,30,62,76,185,169,123,254,98,104643,104643,101543,78482,,98419,,250001,153343,101739,104107,121645.296167247,101649,115407.10955711,103750,117811.034482759,50430,64783,72941,36977,40164,51250,18922,53233,4766,59438,47354,70400,103833,70988,11625,66250,70725,73844,42083,40080,,43447,32531,41348,104667,104643,100024,140286,1148,1055,93,1148,1055,93,1148,140,1008,1148,358,790,1148,148,1000,1148,10,1138,1148,10,1138,1148,155,993,1148,147,1001,42614,44243,60257,,26976,,38482,52254,27325,47277
"32003005838","14000US32003005838","Census Tract 58.38, Clark County, Nevada","Census Tract 58.38, Clark County, Nevada","nv","140","00","ACSSF","0001875",,,,,"32","003",,,,"005838",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5866,5866,6425.733,0.912891874402507,1837,53,12,42,63,47,14,87,32,38,146,168,463,259,94,244,75,82736,82736,87792,105278,80625,88553,,,61447,54417,89208,101965.813826892,80518,98482.6568265683,88182,97601.6597510373,40331,45045,53767,32629,31154,42283,14508,41709,18977,35985,42943,42132,45865,46085,19318,39286,48151,46146,98393,34947,9674,23000,39457,40063,14904,82736,89241,76699,1837,1770,67,1837,1713,124,1837,321,1516,1837,307,1530,1837,252,1585,1837,35,1802,1837,28,1809,1837,216,1621,1837,272,1565,32591,36605,33153,16618,26171,,12970,16459,17026,40068
"32003005839","14000US32003005839","Census Tract 58.39, Clark County, Nevada","Census Tract 58.39, Clark County, Nevada","nv","140","00","ACSSF","0001876",,,,,"32","003",,,,"005839",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3580,3580,362.8678,9.86585111591251,1195,18,6,37,13,0,19,21,19,69,122,84,233,187,81,119,167,95545,95545,95481,46898,,113125,,,134803,141042,95609,137669.372384937,99519,142159.312320917,51420,87858.7837837838,45860,52218,71382,21477,35917,44464,17286,48958,46831,40165,39519,71516,70240,57194,46937,39306,47763,85500,87969,38942,,40349,34844,36812,52448,95545,94349,107759,1195,1121,74,1195,1103,92,1195,165,1030,1195,384,811,1195,84,1111,1195,0,1195,1195,23,1172,1195,95,1100,1195,178,1017,46497,55405,17077,15960,38937,,23493,26792,16335,58659
"32003005840","14000US32003005840","Census Tract 58.40, Clark County, Nevada","Census Tract 58.40, Clark County, Nevada","nv","140","00","ACSSF","0001877",,,,,"32","003",,,,"005840",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7699,7699,165.2355,46.5940938722496,2710,91,65,51,32,25,121,151,133,112,300,353,641,331,125,115,64,69718,69718,71799,48750,,56589,,88468,77708,88635,69930,79729.4095940959,64643,76311.6180048662,66875,77362.5703564728,37201,41227,42609,20750,31772,36405,19105,38180,34647,40241,36517,41282,56125,42008,49850,43153,38463,50351,67222,32205,23478,30500,33789,31396,47396,69718,67500,70625,2710,2567,143,2710,2535,175,2710,161,2549,2710,364,2346,2710,206,2504,2710,0,2710,2710,32,2678,2710,163,2547,2710,278,2432,29110,34357,20734,,20037,,29842,22680,23688,36253
"32003005841","14000US32003005841","Census Tract 58.41, Clark County, Nevada","Census Tract 58.41, Clark County, Nevada","nv","140","00","ACSSF","0001878",,,,,"32","003",,,,"005841",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3214,3214,1986.482,1.61793529545311,1374,25,0,17,0,33,36,93,0,0,71,66,196,122,47,168,500,137000,137000,124028,250001,,78875,,,,,124028,232261.790393013,142031,236531.877729258,120962,223721.834061135,57075,76341,115160,55259,45938,54813,16694,69722,,49464,67708,63375,204104,94297,,51250,88500,103688,203806,53092,,48155,36635,50000,239038,137000,154276,84306,1374,1162,212,1374,1054,320,1374,243,1131,1374,593,781,1374,258,1116,1374,17,1357,1374,11,1363,1374,147,1227,1374,86,1288,98984,97879,,,107081,,,26849,44475,99459
